system_time,axis_1_position_mm
20:46:09.940507,0.098700
20:46:09.945482,0.098900
20:46:09.949215,0.099200
20:46:09.955412,0.099700
20:46:09.956866,0.100300
20:46:09.962767,0.101100
20:46:09.965390,0.102100
20:46:09.968337,0.103200
20:46:09.972577,0.104300
20:46:09.975821,0.105700
20:46:09.979583,0.107200
20:46:09.983299,0.108800
20:46:09.986975,0.110600
20:46:09.990871,0.112400
20:46:09.996751,0.114600
20:46:09.998412,0.116700
20:46:10.003021,0.119000
20:46:10.005712,0.121400
20:46:10.009360,0.123900
20:46:10.012948,0.126500
20:46:10.018804,0.129200
20:46:10.020337,0.132400
20:46:10.050535,0.160500
20:46:10.087724,0.200900
20:46:10.129571,0.279500
20:46:10.176871,0.343500
20:46:10.208283,0.419300
20:46:10.225263,0.503500
20:46:10.271773,0.624200
20:46:10.303577,0.726500
20:46:10.351025,0.881000
20:46:10.382678,1.011700
20:46:10.414426,1.187000
20:46:10.446216,1.317100
20:46:10.477849,1.482600
20:46:10.510139,1.622600
20:46:10.542235,1.862800
20:46:10.589798,2.020900
20:46:10.621143,2.178600
20:46:10.653016,2.351600
20:46:10.687258,2.577500
20:46:10.732397,2.715800
20:46:10.779952,2.971700
20:46:10.811607,3.130100
20:46:10.843186,3.288500
20:46:10.874953,3.447000
20:46:10.906721,3.647600
20:46:10.954489,3.845500
20:46:10.986331,4.003500
20:46:11.018120,4.162000
20:46:11.049727,4.322800
20:46:11.081686,4.480900
20:46:11.113014,4.638500
20:46:11.150247,4.873800
20:46:11.192140,5.032500
20:46:11.223571,5.191500
20:46:11.255340,5.357500
20:46:11.286833,5.550700
20:46:11.318651,5.706400
20:46:11.350355,5.862400
20:46:11.381753,6.011800
20:46:11.413272,6.176700
20:46:11.445137,6.369700
20:46:11.476987,6.537400
20:46:11.525208,6.696800
20:46:11.556521,6.857100
20:46:11.603900,7.090700
20:46:11.635810,7.332100
20:46:11.668786,7.490700
20:46:11.717752,7.730600
20:46:11.764705,7.969000
20:46:11.810612,8.127000
20:46:11.858311,8.365100
20:46:11.889876,8.523300
20:46:11.921296,8.758500
20:46:11.969127,8.918500
20:46:12.016757,9.131700
20:46:12.048241,9.374700
20:46:12.095768,9.552400
20:46:12.127911,9.711100
20:46:12.160280,9.948700
20:46:12.222636,10.185500
20:46:12.254166,10.353400
20:46:12.286265,10.583400
20:46:12.337817,10.823300
20:46:12.398271,11.064800
20:46:12.430005,11.223600
20:46:12.461905,11.392700
20:46:12.494164,11.619600
20:46:12.540743,11.777600
20:46:12.572414,11.935400
20:46:12.604240,12.169100
20:46:12.665749,12.402300
20:46:12.697493,12.560200
20:46:12.728804,12.748100
20:46:12.775422,12.950999
20:46:12.806648,13.160201
20:46:12.854678,13.346700
20:46:12.902490,13.584000
20:46:12.934495,13.824699
20:46:12.982505,13.987300
20:46:13.030634,14.224400
20:46:13.063128,14.464101
20:46:13.110218,14.624800
20:46:13.141913,14.809599
20:46:13.189546,15.018300
20:46:13.221454,15.179601
20:46:13.269188,15.414101
20:46:13.317229,15.656700
20:46:13.349275,15.817700
20:46:13.396568,16.054201
20:46:13.444361,16.286400
20:46:13.492349,16.533400
20:46:13.540425,16.773100
20:46:13.587732,17.013000
20:46:13.619944,17.223000
20:46:13.667491,17.410899
20:46:13.699109,17.646700
20:46:13.747059,17.805901
20:46:13.794846,18.040100
20:46:13.826507,18.284000
20:46:13.889898,18.522900
20:46:13.921472,18.680499
20:46:13.953374,18.901199
20:46:14.001061,19.066600
20:46:14.033102,19.207001
20:46:14.080857,19.398199
20:46:14.128828,19.565199
20:46:14.160874,19.686200
20:46:14.208549,19.795200
20:46:14.240201,19.867999
20:46:14.271833,19.953700
20:46:14.319474,20.006100
20:46:14.351544,20.044501
20:46:14.384632,20.083099
20:46:14.430915,20.095900
system_time,axis_1_position_mm
20:46:14.587755,20.069099
20:46:14.619874,20.040100
20:46:14.652164,19.975900
20:46:14.700201,19.919400
20:46:14.731888,19.846899
20:46:14.780141,19.738100
20:46:14.812253,19.646300
20:46:14.859986,19.489101
20:46:14.891781,19.373300
20:46:14.940110,19.180000
20:46:14.972235,19.037900
20:46:15.004473,18.803101
20:46:15.067335,18.570200
20:46:15.114931,18.329300
20:46:15.162821,18.092400
20:46:15.195008,17.932001
20:46:15.242977,17.687700
20:46:15.290622,17.453300
20:46:15.322211,17.265700
20:46:15.368981,17.058800
20:46:15.401067,16.856700
20:46:15.448802,16.660800
20:46:15.480713,16.500600
20:46:15.512331,16.263600
20:46:15.560075,16.106500
20:46:15.592106,15.945799
20:46:15.639832,15.704900
20:46:15.687586,15.468600
20:46:15.735218,15.227699
