system_time,axis_1_position_mm
20:43:34.683895,0.000000
20:43:34.685376,0.000100
20:43:34.688964,0.000400
20:43:34.692791,0.000900
20:43:34.696713,0.001500
20:43:34.700378,0.002200
20:43:34.704266,0.003000
20:43:34.707853,0.004000
20:43:34.712507,0.005000
20:43:34.717178,0.006300
20:43:34.719378,0.007600
20:43:34.722507,0.009100
20:43:34.726107,0.010700
20:43:34.748104,0.012300
20:43:34.795855,0.049000
20:43:34.813157,0.085800
20:43:34.858402,0.143900
20:43:34.905622,0.219500
20:43:34.952387,0.324400
20:43:35.000005,0.459500
20:43:35.031748,0.567800
20:43:35.063280,0.671800
20:43:35.095965,0.858200
20:43:35.158777,1.066100
20:43:35.191761,1.297400
20:43:35.237515,1.500500
20:43:35.269071,1.647400
20:43:35.300769,1.777100
20:43:35.348104,2.022900
20:43:35.372304,2.165400
20:43:35.411228,2.336600
20:43:35.442943,2.481700
20:43:35.474862,2.667100
20:43:35.506590,2.860800
20:43:35.554370,3.037800
20:43:35.587512,3.275900
20:43:35.633061,3.432400
20:43:35.664764,3.624900
20:43:35.696762,3.788900
20:43:35.728614,3.988400
20:43:35.776665,4.148500
20:43:35.808313,4.309200
20:43:35.839961,4.498500
20:43:35.887764,4.705500
20:43:35.919602,4.864800
20:43:35.951260,5.066600
20:43:35.998775,5.261600
20:43:36.045838,5.496700
20:43:36.093303,5.732700
20:43:36.141066,5.972400
20:43:36.180776,6.209200
20:43:36.220448,6.366900
20:43:36.252539,6.527300
20:43:36.300085,6.767400
20:43:36.331397,6.924700
20:43:36.379281,7.162300
20:43:36.411055,7.322000
20:43:36.443271,7.502400
20:43:36.490396,7.719600
20:43:36.522552,7.877400
20:43:36.556047,8.116100
20:43:36.616900,8.352200
20:43:36.651769,8.589500
20:43:36.696988,8.750700
20:43:36.744371,8.989400
20:43:36.776095,9.207800
20:43:36.810807,9.386200
20:43:36.870621,9.621300
20:43:36.902409,9.777300
20:43:36.949480,10.014000
20:43:36.982452,10.252400
20:43:37.030965,10.491900
20:43:37.077218,10.652600
20:43:37.124044,10.890100
20:43:37.155791,11.107400
20:43:37.203271,11.282200
20:43:37.234652,11.440500
20:43:37.266431,11.654800
20:43:37.313860,11.834800
20:43:37.345783,11.993600
20:43:37.393269,12.232900
20:43:37.425437,12.392500
20:43:37.456971,12.613900
20:43:37.504668,12.789900
20:43:37.536694,12.949500
20:43:37.584439,13.188000
20:43:37.616171,13.347000
20:43:37.655444,13.584300
20:43:37.711093,13.820900
20:43:37.742755,14.016000
20:43:37.790778,14.219600
20:43:37.822752,14.381000
20:43:37.854770,14.619800
20:43:37.918128,14.858000
20:43:37.949428,15.036900
20:43:37.996122,15.249600
20:43:38.028007,15.406100
20:43:38.075399,15.644299
20:43:38.123164,15.881200
20:43:38.154739,16.040300
20:43:38.202452,16.280400
20:43:38.249813,16.515500
20:43:38.297326,16.753400
20:43:38.345147,16.991400
20:43:38.392535,17.231200
20:43:38.424403,17.388200
20:43:38.462065,17.626601
20:43:38.503847,17.784500
20:43:38.535976,17.946700
20:43:38.583796,18.186301
20:43:38.621236,18.441600
20:43:38.662825,18.580701
20:43:38.694650,18.787100
20:43:38.742557,18.967300
20:43:38.774245,19.154100
20:43:38.821793,19.296400
