system_time,axis_1_position_mm
14:00:27.739526,0.000000
14:00:27.743277,-0.000200
14:00:27.746097,-0.000500
14:00:27.750588,-0.000900
14:00:27.754241,-0.001400
14:00:27.757663,-0.002100
14:00:27.761229,-0.002900
14:00:27.764633,-0.003900
14:00:27.768504,-0.005000
14:00:27.772137,-0.006200
14:00:27.775732,-0.007500
14:00:27.779732,-0.008900
14:00:27.782797,-0.010500
14:00:27.786397,-0.012300
14:00:27.790060,-0.014100
14:00:27.793720,-0.016100
14:00:27.829283,-0.039000
14:00:27.867581,-0.071400
14:00:27.905682,-0.140000
14:00:27.944068,-0.197800
14:00:27.981846,-0.260700
14:00:28.013860,-0.323500
14:00:28.044503,-0.386200
14:00:28.092409,-0.480700
14:00:28.124005,-0.545200
14:00:28.170170,-0.638100
14:00:28.202088,-0.700100
14:00:28.233304,-0.766200
14:00:28.278973,-0.843500
14:00:28.325350,-0.946400
14:00:28.369799,-1.039400
14:00:28.409029,-1.133600
14:00:28.445551,-1.198300
14:00:28.485312,-1.292300
14:00:28.522461,-1.354300
14:00:28.559199,-1.416200
14:00:28.590707,-1.477500
14:00:28.622730,-1.540400
14:00:28.670061,-1.635700
14:00:28.700810,-1.698600
14:00:28.754131,-1.824100
14:00:28.792468,-1.885200
14:00:28.831596,-1.980500
14:00:28.870628,-2.044700
14:00:28.911307,-2.138200
14:00:28.949054,-2.200200
14:00:28.989766,-2.293400
14:00:29.028755,-2.354400
14:00:29.059014,-2.416000
14:00:29.105752,-2.509000
14:00:29.152411,-2.600500
14:00:29.183936,-2.663600
14:00:29.230681,-2.758600
14:00:29.277390,-2.850800
14:00:29.324405,-2.945400
14:00:29.370208,-3.038300
14:00:29.401946,-3.100000
14:00:29.433661,-3.170600
14:00:29.465174,-3.256200
14:00:29.508708,-3.317900
14:00:29.552445,-3.410800
14:00:29.596537,-3.506900
14:00:29.636040,-3.569000
14:00:29.666838,-3.630400
14:00:29.698169,-3.695100
14:00:29.744848,-3.779700
14:00:29.776163,-3.864100
14:00:29.812265,-3.943400
14:00:29.853474,-4.003700
14:00:29.885647,-4.067000
14:00:29.941052,-4.192700
14:00:29.978043,-4.252900
14:00:30.009644,-4.316400
14:00:30.061989,-4.440800
14:00:30.102314,-4.503200
14:00:30.142234,-4.596100
14:00:30.180818,-4.674700
14:00:30.212125,-4.727000
14:00:30.259593,-4.809800
14:00:30.290842,-4.896800
14:00:30.327076,-4.970000
14:00:30.367793,-5.031400
14:00:30.397839,-5.093800
14:00:30.429106,-5.158300
14:00:30.476018,-5.248700
14:00:30.506853,-5.310700
14:00:30.547262,-5.404100
14:00:30.584350,-5.466800
14:00:30.618405,-5.559600
14:00:30.663230,-5.623300
14:00:30.699497,-5.716900
14:00:30.740544,-5.778700
14:00:30.776934,-5.871800
14:00:30.819057,-5.934900
14:00:30.857150,-6.027900
14:00:30.897701,-6.091400
14:00:30.939896,-6.186900
14:00:30.992988,-6.281800
14:00:31.040207,-6.375800
14:00:31.086815,-6.469600
14:00:31.118414,-6.544600
14:00:31.163993,-6.624800
14:00:31.196426,-6.716700
14:00:31.240285,-6.778800
14:00:31.287372,-6.871500
14:00:31.318131,-6.933100
14:00:31.364819,-7.025700
14:00:31.396651,-7.106000
14:00:31.443755,-7.184100
14:00:31.485570,-7.277000
14:00:31.536859,-7.370600
14:00:31.583581,-7.463100
14:00:31.615336,-7.526600
14:00:31.662322,-7.621600
14:00:31.693045,-7.692100
14:00:31.738796,-7.775500
14:00:31.773520,-7.868900
14:00:31.816338,-7.929400
14:00:31.862822,-8.021600
14:00:31.909838,-8.116300
14:00:31.945449,-8.210800
14:00:31.989095,-8.273800
14:00:32.028031,-8.369800
14:00:32.068062,-8.433100
14:00:32.100818,-8.525500
14:00:32.155061,-8.587700
14:00:32.204312,-8.712500
14:00:32.252742,-8.802900
14:00:32.283180,-8.881300
14:00:32.330505,-8.957200
14:00:32.377995,-9.052400
14:00:32.415362,-9.144400
14:00:32.455335,-9.206300
14:00:32.501981,-9.300900
14:00:32.548319,-9.394000
14:00:32.579051,-9.455900
14:00:32.626030,-9.548600
14:00:32.673339,-9.642600
14:00:32.719824,-9.726000
14:00:32.765829,-9.829000
14:00:32.796606,-9.901200
14:00:32.842602,-9.983000
14:00:32.888585,-10.075100
14:00:32.933952,-10.165600
14:00:32.983827,-10.263500
14:00:33.027812,-10.357600
14:00:33.078341,-10.452700
14:00:33.119292,-10.544500
14:00:33.169798,-10.635400
14:00:33.200558,-10.715800
14:00:33.247802,-10.792400
14:00:33.283104,-10.885900
14:00:33.326390,-10.948800
14:00:33.372830,-11.041500
14:00:33.403050,-11.104100
14:00:33.450067,-11.198200
14:00:33.497939,-11.292800
14:00:33.540548,-11.386900
14:00:33.591627,-11.479100
14:00:33.622954,-11.556700
14:00:33.668991,-11.635800
14:00:33.714583,-11.716200
14:00:33.761701,-11.820500
14:00:33.793831,-11.883400
14:00:33.830300,-11.976400
14:00:33.870452,-12.038600
14:00:33.916996,-12.130300
14:00:33.951604,-12.225300
14:00:33.994577,-12.287100
14:00:34.041897,-12.379200
14:00:34.088317,-12.472600
14:00:34.118561,-12.534900
14:00:34.184283,-12.627500
14:00:34.228546,-12.741000
14:00:34.276152,-12.848000
14:00:34.323314,-12.943201
14:00:34.354633,-13.005000
14:00:34.385900,-13.067799
