system_time,axis_1_position_mm
13:44:20.820234,0.000000
13:44:20.835409,0.000100
13:44:20.836914,0.000400
13:44:20.840861,0.000900
13:44:20.844617,0.001500
13:44:20.848284,0.002200
13:44:20.851942,0.003100
13:44:20.855772,0.004100
13:44:20.859508,0.005200
13:44:20.863317,0.006500
13:44:20.868097,0.008000
13:44:20.871050,0.009600
13:44:20.875855,0.011400
13:44:20.878900,0.013300
13:44:20.883684,0.015300
13:44:20.886546,0.017500
13:44:20.890292,0.019700
13:44:20.893928,0.022000
13:44:20.899104,0.024500
13:44:20.901412,0.027300
13:44:20.905205,0.030200
13:44:20.908914,0.033100
13:44:20.914582,0.036200
13:44:20.916380,0.039500
13:44:20.920129,0.042900
13:44:20.923786,0.046400
13:44:20.927463,0.049900
13:44:20.932254,0.054100
13:44:20.935115,0.058100
13:44:20.938985,0.062200
13:44:20.942696,0.066300
13:44:20.946375,0.071000
13:44:20.950428,0.075700
13:44:20.954273,0.080400
13:44:20.957997,0.085100
13:44:20.962071,0.090500
13:44:20.965752,0.095800
13:44:20.969632,0.101000
13:44:20.973309,0.106200
13:44:20.978977,0.111800
13:44:20.980837,0.117900
13:44:20.984729,0.123600
13:44:20.988419,0.129500
13:44:20.993215,0.136100
13:44:20.998265,0.142600
13:44:21.000088,0.149000
13:44:21.003785,0.155500
13:44:21.010429,0.162500
13:44:21.013554,0.169800
13:44:21.017659,0.177100
13:44:21.021348,0.184000
13:44:21.026054,0.192500
13:44:21.030054,0.200000
13:44:21.033648,0.207200
13:44:21.037139,0.214100
13:44:21.040330,0.222100
13:44:21.044167,0.229700
13:44:21.048496,0.236800
13:44:21.052084,0.244000
13:44:21.055483,0.251300
13:44:21.059441,0.258700
13:44:21.063031,0.265900
13:44:21.066632,0.273100
13:44:21.070172,0.280500
13:44:21.073631,0.287800
13:44:21.077037,0.295400
13:44:21.081631,0.303200
13:44:21.085173,0.310700
13:44:21.089248,0.319700
13:44:21.093010,0.327000
13:44:21.096714,0.334600
13:44:21.100497,0.342000
13:44:21.104148,0.349100
13:44:21.107761,0.356600
13:44:21.111385,0.363900
13:44:21.113089,0.371000
13:44:21.118194,0.378500
13:44:21.120334,0.385900
13:44:21.124166,0.393300
13:44:21.127825,0.400600
13:44:21.131493,0.407900
13:44:21.135042,0.415100
13:44:21.138663,0.422200
13:44:21.142269,0.429800
13:44:21.146010,0.436900
13:44:21.150033,0.445100
13:44:21.153718,0.452600
13:44:21.157416,0.460000
13:44:21.161093,0.467200
13:44:21.164761,0.474500
13:44:21.168386,0.481500
13:44:21.173373,0.488600
13:44:21.175496,0.496000
13:44:21.180674,0.503200
13:44:21.182746,0.510500
13:44:21.186408,0.517800
13:44:21.190034,0.525300
13:44:21.193826,0.532800
13:44:21.197552,0.540200
13:44:21.201363,0.547700
13:44:21.207025,0.555400
13:44:21.208855,0.562700
13:44:21.212869,0.570800
13:44:21.216525,0.577900
13:44:21.221088,0.585000
13:44:21.223625,0.592100
13:44:21.227169,0.599300
13:44:21.230792,0.606500
13:44:21.236867,0.613900
13:44:21.238433,0.622000
13:44:21.243147,0.629300
13:44:21.245804,0.636600
13:44:21.249427,0.643900
13:44:21.253007,0.651100
13:44:21.256678,0.658400
13:44:21.260286,0.665800
13:44:21.264012,0.672900
13:44:21.268653,0.681200
13:44:21.274305,0.688800
13:44:21.275649,0.696300
13:44:21.279364,0.703700
13:44:21.284971,0.711800
13:44:21.287145,0.719500
13:44:21.290884,0.726900
13:44:21.294631,0.734400
13:44:21.299343,0.742300
13:44:21.302435,0.750300
13:44:21.308315,0.757900
13:44:21.310131,0.765400
13:44:21.313765,0.772900
13:44:21.317631,0.780300
13:44:21.321278,0.787500
13:44:21.324906,0.794900
13:44:21.330739,0.802500
13:44:21.335443,0.810600
13:44:21.336950,0.818900
13:44:21.340656,0.826300
13:44:21.346342,0.833900
13:44:21.348221,0.841600
13:44:21.351935,0.848800
13:44:21.355589,0.856100
13:44:21.361247,0.863500
13:44:21.363085,0.871400
13:44:21.368006,0.879200
13:44:21.372364,0.886900
13:44:21.377219,0.894500
13:44:21.379070,0.902400
13:44:21.382376,0.909900
13:44:21.386157,0.917500
13:44:21.389914,0.925000
13:44:21.393685,0.932500
13:44:21.399447,0.939900
13:44:21.401099,0.947000
13:44:21.404627,0.954100
13:44:21.410221,0.961700
13:44:21.411995,0.968900
13:44:21.415587,0.976100
13:44:21.419216,0.983500
13:44:21.424778,0.991100
13:44:21.426768,0.998900
13:44:21.430795,1.006600
13:44:21.434446,1.014000
13:44:21.440764,1.021400
13:44:21.442030,1.029200
13:44:21.445744,1.036400
13:44:21.449358,1.043900
13:44:21.455630,1.051300
13:44:21.457062,1.059400
13:44:21.461887,1.066800
13:44:21.464631,1.074500
13:44:21.468498,1.082000
13:44:21.472218,1.089700
13:44:21.476115,1.097500
13:44:21.480798,1.104900
13:44:21.483638,1.112200
13:44:21.487321,1.120100
13:44:21.492811,1.127600
13:44:21.495047,1.135100
13:44:21.498734,1.142400
13:44:21.504098,1.150100
13:44:21.508932,1.157600
13:44:21.510047,1.165300
13:44:21.513888,1.172900
13:44:21.519154,1.180200
13:44:21.521302,1.187600
13:44:21.525324,1.195600
13:44:21.528989,1.203000
13:44:21.535119,1.210400
13:44:21.536845,1.219100
13:44:21.540903,1.226900
13:44:21.544658,1.234400
13:44:21.550927,1.241800
13:44:21.552364,1.249800
13:44:21.556391,1.258100
13:44:21.560454,1.266400
13:44:21.567049,1.274600
13:44:21.568697,1.282800
13:44:21.572599,1.290400
13:44:21.576446,1.298000
13:44:21.582741,1.305700
