system_time,axis_1_position_mm
13:48:05.430807,0.000000
13:48:05.433338,0.000200
13:48:05.436081,0.000500
13:48:05.439653,0.000900
13:48:05.443529,0.001500
13:48:05.449752,0.002400
13:48:05.453016,0.003200
13:48:05.457577,0.004300
13:48:05.461121,0.005600
13:48:05.466168,0.007100
13:48:05.469671,0.008600
13:48:05.473616,0.010100
13:48:05.477320,0.011900
13:48:05.479507,0.013800
13:48:05.482159,0.015800
13:48:05.485879,0.018000
13:48:05.489674,0.020400
13:48:05.495616,0.022800
13:48:05.500340,0.025900
13:48:05.503527,0.028600
13:48:05.507864,0.031500
13:48:05.511479,0.034600
13:48:05.515627,0.037900
13:48:05.516827,0.041300
13:48:05.520565,0.044800
13:48:05.525273,0.048300
13:48:05.531055,0.052400
13:48:05.534745,0.056600
13:48:05.538625,0.060600
13:48:05.542029,0.064800
13:48:05.545490,0.069200
13:48:05.549993,0.073700
13:48:05.553759,0.078400
13:48:05.557362,0.083200
13:48:05.559901,0.088400
13:48:05.562658,0.093600
13:48:05.566516,0.099000
13:48:05.570363,0.104300
13:48:05.574653,0.109900
13:48:05.577928,0.115500
13:48:05.581592,0.121300
13:48:05.587821,0.127000
13:48:05.591518,0.133400
13:48:05.593259,0.140200
13:48:05.597088,0.146600
13:48:05.600810,0.152800
13:48:05.605987,0.159300
13:48:05.608195,0.166100
13:48:05.611919,0.173000
13:48:05.615728,0.180300
13:48:05.621766,0.188300
13:48:05.625994,0.195700
13:48:05.627410,0.203100
13:48:05.631097,0.210400
13:48:05.634747,0.217800
13:48:05.638493,0.225200
13:48:05.642202,0.232800
13:48:05.646004,0.240200
13:48:05.650253,0.247900
13:48:05.654358,0.256100
13:48:05.657584,0.263500
13:48:05.661314,0.270800
13:48:05.664954,0.278100
13:48:05.669611,0.285800
13:48:05.672564,0.293600
13:48:05.676384,0.301100
13:48:05.681621,0.308500
13:48:05.686379,0.316300
13:48:05.687767,0.324000
13:48:05.691628,0.331800
13:48:05.695442,0.339100
13:48:05.701186,0.346800
13:48:05.705745,0.354700
13:48:05.709604,0.362500
13:48:05.712890,0.370100
13:48:05.716665,0.377700
13:48:05.720713,0.385600
13:48:05.724790,0.393800
13:48:05.726814,0.402000
13:48:05.730534,0.409200
13:48:05.734114,0.416200
13:48:05.739995,0.423600
13:48:05.744000,0.431300
13:48:05.747662,0.438400
13:48:05.751342,0.445700
13:48:05.754815,0.452800
13:48:05.758534,0.460100
13:48:05.762238,0.467500
13:48:05.765940,0.475000
13:48:05.769003,0.482300
13:48:05.771731,0.489900
13:48:05.775572,0.497400
13:48:05.778360,0.505100
13:48:05.782159,0.512500
13:48:05.787848,0.520800
13:48:05.789956,0.528100
13:48:05.793626,0.535400
13:48:05.797290,0.542800
13:48:05.803498,0.550100
13:48:05.806835,0.558000
13:48:05.808700,0.565900
13:48:05.812556,0.573500
13:48:05.816381,0.581100
13:48:05.820185,0.588600
13:48:05.823905,0.596000
13:48:05.827560,0.603200
13:48:05.831161,0.610400
13:48:05.834706,0.617600
13:48:05.838740,0.625700
13:48:05.842472,0.633100
13:48:05.846104,0.640300
13:48:05.850655,0.647300
13:48:05.853306,0.654800
13:48:05.857018,0.662300
13:48:05.860812,0.669900
13:48:05.866555,0.677500
13:48:05.869324,0.684800
13:48:05.871999,0.692200
13:48:05.875683,0.699600
13:48:05.879316,0.707000
13:48:05.883066,0.714600
13:48:05.886870,0.722000
13:48:05.890485,0.729000
13:48:05.893985,0.736200
13:48:05.900157,0.743500
13:48:05.901409,0.751300
13:48:05.905194,0.759000
13:48:05.908964,0.766200
13:48:05.914846,0.773600
13:48:05.916374,0.781000
13:48:05.920073,0.788300
13:48:05.923708,0.795700
13:48:05.929410,0.802900
13:48:05.931417,0.811000
13:48:05.935167,0.818600
13:48:05.938875,0.825800
13:48:05.942497,0.833300
13:48:05.946182,0.840700
13:48:05.949937,0.848000
13:48:05.953643,0.855400
13:48:05.957279,0.862700
13:48:05.963040,0.870600
13:48:05.964955,0.878100
13:48:05.968759,0.885800
13:48:05.972560,0.893400
13:48:05.977465,0.901500
13:48:05.980330,0.908800
13:48:05.984014,0.916200
13:48:05.987699,0.923600
13:48:05.993886,0.931200
13:48:05.998053,0.939000
13:48:05.999137,0.946400
13:48:06.002787,0.953800
13:48:06.008982,0.961300
13:48:06.010217,0.968700
13:48:06.013899,0.975800
13:48:06.017409,0.982800
13:48:06.020916,0.989800
13:48:06.025424,0.996900
13:48:06.028018,1.004300
13:48:06.031769,1.011700
13:48:06.035426,1.019100
13:48:06.040468,1.026900
13:48:06.043029,1.034200
13:48:06.046639,1.041300
13:48:06.050167,1.048600
13:48:06.056091,1.055800
13:48:06.057611,1.063600
13:48:06.061389,1.071000
13:48:06.065073,1.078300
13:48:06.070722,1.085600
13:48:06.073019,1.092900
13:48:06.076046,1.100400
13:48:06.079667,1.107600
13:48:06.083343,1.115200
13:48:06.088246,1.123200
13:48:06.092008,1.131200
13:48:06.095177,1.138400
13:48:06.098839,1.146100
13:48:06.102636,1.153700
13:48:06.106409,1.160900
13:48:06.110052,1.168200
13:48:06.113719,1.175700
13:48:06.119433,1.183300
13:48:06.121235,1.190800
13:48:06.125083,1.198400
13:48:06.128796,1.205900
13:48:06.134087,1.213600
13:48:06.136303,1.220600
13:48:06.139839,1.227600
13:48:06.143348,1.234800
13:48:06.146949,1.241900
