system_time,axis_1_position_mm
14:01:58.631674,-0.000100
14:01:58.635423,-0.000300
14:01:58.639796,-0.000600
14:01:58.643399,-0.001100
14:01:58.647219,-0.001700
14:01:58.650197,-0.002400
14:01:58.697389,-0.014900
14:01:58.728102,-0.036300
14:01:58.759355,-0.068900
14:01:58.805583,-0.126600
14:01:58.851818,-0.205300
14:01:58.882928,-0.286000
14:01:58.914128,-0.371600
14:01:58.956459,-0.434200
14:01:58.998584,-0.527300
14:01:59.037555,-0.589100
14:01:59.068798,-0.650500
14:01:59.114833,-0.744800
14:01:59.161475,-0.836000
14:01:59.192627,-0.898600
14:01:59.240028,-0.993300
14:01:59.286505,-1.087700
14:01:59.317812,-1.150300
14:01:59.349065,-1.220000
14:01:59.396378,-1.305900
14:01:59.443683,-1.395100
14:01:59.475898,-1.480900
14:01:59.510325,-1.559900
14:01:59.553247,-1.623600
14:01:59.594231,-1.717200
14:01:59.634028,-1.780900
14:01:59.664888,-1.843600
14:01:59.695697,-1.912600
14:01:59.729012,-1.999300
14:01:59.773244,-2.061800
14:01:59.804521,-2.122200
14:01:59.835307,-2.191300
14:01:59.881088,-2.275200
14:01:59.928281,-2.369700
14:01:59.975122,-2.460500
14:02:00.021988,-2.555000
14:02:00.062525,-2.651800
14:02:00.099781,-2.714100
14:02:00.159601,-2.835800
14:02:00.205854,-2.926500
14:02:00.235525,-2.985800
14:02:00.265393,-3.060200
14:02:00.307212,-3.135700
14:02:00.356831,-3.228700
14:02:00.387586,-3.289300
14:02:00.417437,-3.361800
14:02:00.457203,-3.441500
14:02:00.494118,-3.503100
14:02:00.539371,-3.592900
14:02:00.569660,-3.658500
14:02:00.605839,-3.744800
14:02:00.645283,-3.805600
14:02:00.690679,-3.896200
14:02:00.720959,-3.962400
14:02:00.761246,-4.047700
14:02:00.810852,-4.138900
14:02:00.857579,-4.229300
14:02:00.888661,-4.291700
14:02:00.920453,-4.368000
14:02:00.966767,-4.451200
14:02:01.012481,-4.538700
14:02:01.059269,-4.631600
14:02:01.106302,-4.726700
14:02:01.154336,-4.821100
14:02:01.199802,-4.913900
14:02:01.246032,-5.008400
14:02:01.292259,-5.099700
14:02:01.338609,-5.191000
14:02:01.369421,-5.259400
14:02:01.408341,-5.345500
14:02:01.447715,-5.408700
14:02:01.494063,-5.500200
14:02:01.540628,-5.596000
14:02:01.587380,-5.687600
14:02:01.635134,-5.783300
14:02:01.666406,-5.846800
14:02:01.713155,-5.939500
14:02:01.759208,-6.032400
14:02:01.804593,-6.126200
14:02:01.853905,-6.220800
14:02:01.885653,-6.313600
14:02:01.931363,-6.375900
14:02:01.968083,-6.468300
14:02:02.008256,-6.530600
14:02:02.052351,-6.625900
14:02:02.103837,-6.720800
14:02:02.149267,-6.815200
14:02:02.198162,-6.909500
14:02:02.241902,-7.002800
14:02:02.290689,-7.096100
14:02:02.337551,-7.188300
14:02:02.368764,-7.251800
14:02:02.414703,-7.344400
14:02:02.445279,-7.421300
14:02:02.493064,-7.499200
14:02:02.540178,-7.589700
14:02:02.586544,-7.686100
14:02:02.633113,-7.777300
14:02:02.680885,-7.874000
14:02:02.727025,-7.968400
14:02:02.774088,-8.061200
14:02:02.804889,-8.124200
14:02:02.852088,-8.218000
14:02:02.882848,-8.279600
14:02:02.929502,-8.372100
14:02:02.992063,-8.506800
14:02:03.038358,-8.590500
14:02:03.084517,-8.682200
14:02:03.123378,-8.776700
14:02:03.162997,-8.839900
14:02:03.197754,-8.932700
14:02:03.241022,-8.995200
14:02:03.274784,-9.090700
14:02:03.318911,-9.151900
14:02:03.365655,-9.234300
14:02:03.412489,-9.338900
14:02:03.443221,-9.400400
14:02:03.482970,-9.493000
14:02:03.521059,-9.555300
14:02:03.568280,-9.647300
14:02:03.615028,-9.743300
14:02:03.662260,-9.838400
14:02:03.708915,-9.930900
14:02:03.755808,-10.025700
14:02:03.802618,-10.118200
14:02:03.841794,-10.213500
14:02:03.879859,-10.273900
14:02:03.919613,-10.366300
14:02:03.957445,-10.427900
14:02:04.000759,-10.523500
14:02:04.052672,-10.618300
14:02:04.099917,-10.708300
14:02:04.146651,-10.806400
14:02:04.193896,-10.901600
14:02:04.237671,-10.994200
14:02:04.286929,-11.087800
14:02:04.333876,-11.179800
14:02:04.379809,-11.273600
14:02:04.410601,-11.346300
14:02:04.456320,-11.427700
14:02:04.518075,-11.550100
14:02:04.549807,-11.622100
14:02:04.595912,-11.706100
14:02:04.642687,-11.790300
14:02:04.689794,-11.893600
14:02:04.736305,-11.985700
14:02:04.768298,-12.070600
14:02:04.815530,-12.145300
14:02:04.846739,-12.206400
14:02:04.892518,-12.295200
14:02:04.937273,-12.392200
14:02:05.017451,-12.547800
14:02:05.048257,-12.611600
14:02:05.079064,-12.678100
14:02:05.126249,-12.760100
14:02:05.157060,-12.833701
14:02:05.187927,-12.908299
14:02:05.234119,-12.974300
14:02:05.280439,-13.075000
14:02:05.311434,-13.136900
14:02:05.355230,-13.228600
14:02:05.393312,-13.323900
14:02:05.431038,-13.385300
14:02:05.471418,-13.476801
14:02:05.514328,-13.542000
14:02:05.544974,-13.604100
14:02:05.576714,-13.675900
14:02:05.615502,-13.759801
14:02:05.654649,-13.821300
14:02:05.701410,-13.916499
14:02:05.748176,-14.011400
14:02:05.779226,-14.080000
14:02:05.821066,-14.166100
14:02:05.873417,-14.260899
14:02:05.904294,-14.336301
14:02:05.951073,-14.416400
14:02:05.982954,-14.492500
14:02:06.029647,-14.573599
14:02:06.061272,-14.647900
14:02:06.107113,-14.729401
14:02:06.154312,-14.819701
14:02:06.201104,-14.916299
14:02:06.246735,-15.002000
14:02:06.293772,-15.101401
14:02:06.340440,-15.183900
14:02:06.387477,-15.289101
14:02:06.434324,-15.380000
14:02:06.481369,-15.476801
14:02:06.529509,-15.571100
14:02:06.575591,-15.666000
14:02:06.622368,-15.757700
14:02:06.670416,-15.853799
14:02:06.717569,-15.948900
14:02:06.757297,-16.041701
