system_time,axis_1_position_mm
20:14:40.740078,0.000000
20:14:40.747127,-0.000200
20:14:40.753564,-0.000600
20:14:40.755078,-0.001000
20:14:40.758730,-0.001600
20:14:40.762335,-0.002300
20:14:40.766921,-0.003200
20:14:40.769496,-0.004100
20:14:40.773144,-0.005200
20:14:40.776719,-0.006400
20:14:40.782799,-0.007700
20:14:40.798550,-0.009300
20:14:40.830441,-0.034400
20:14:40.863218,-0.072600
20:14:40.893950,-0.105600
20:14:40.917761,-0.141000
20:14:40.951177,-0.217200
20:14:40.982191,-0.271300
20:14:41.013673,-0.327600
20:14:41.029542,-0.413700
20:14:41.061050,-0.497100
20:14:41.092439,-0.567400
20:14:41.120466,-0.671200
20:14:41.155494,-0.812900
20:14:41.186923,-0.940100
20:14:41.234926,-1.137000
20:14:41.266575,-1.343700
20:14:41.313746,-1.547600
20:14:41.345172,-1.726400
20:14:41.392994,-2.016700
20:14:41.440387,-2.329500
20:14:41.471826,-2.551000
20:14:41.518977,-2.899200
20:14:41.550744,-3.145900
20:14:41.597925,-3.530600
20:14:41.629686,-3.909600
20:14:41.677095,-4.226600
20:14:41.724744,-4.673900
20:14:41.756129,-4.984800
20:14:41.803681,-5.457500
20:14:41.851625,-5.936700
20:14:41.883180,-6.301700
20:14:41.931002,-6.729700
20:14:41.978258,-7.204900
20:14:42.025507,-7.677700
20:14:42.073552,-8.155900
20:14:42.120612,-8.633200
20:14:42.167933,-9.104200
20:14:42.199591,-9.527800
20:14:42.247541,-9.898900
20:14:42.294659,-10.372000
20:14:42.342728,-10.849200
20:14:42.374302,-11.282000
20:14:42.422351,-11.642700
20:14:42.469653,-12.121400
20:14:42.516937,-12.592900
20:14:42.549003,-13.072099
20:14:42.596081,-13.386600
20:14:42.643733,-13.860300
20:14:42.691011,-14.342200
20:14:42.739050,-14.813600
20:14:42.786408,-15.287900
20:14:42.834136,-15.760001
20:14:42.881489,-16.241499
20:14:42.929149,-16.715199
20:14:42.960736,-17.030000
20:14:43.008136,-17.504800
20:14:43.055372,-17.977499
20:14:43.102889,-18.453300
20:14:43.134952,-18.931400
20:14:43.182154,-19.245399
20:14:43.230183,-19.721700
20:14:43.277680,-20.200400
20:14:43.325570,-20.674500
20:14:43.357131,-21.152200
20:14:43.420702,-21.631000
20:14:43.468188,-22.106500
20:14:43.515682,-22.581100
20:14:43.563156,-23.056599
20:14:43.594891,-23.486200
20:14:43.642848,-23.852800
20:14:43.690266,-24.327200
20:14:43.738013,-24.800200
20:14:43.785228,-25.271899
20:14:43.823455,-25.721201
20:14:43.880346,-26.152200
20:14:43.928157,-26.555099
20:14:43.975339,-26.941101
20:14:44.022479,-27.297900
20:14:44.070083,-27.633701
20:14:44.117210,-27.949200
20:14:44.164593,-28.242499
20:14:44.211705,-28.509601
20:14:44.259177,-28.758301
20:14:44.290921,-28.935599
20:14:44.338739,-29.121100
20:14:44.386512,-29.310599
20:14:44.434378,-29.476199
20:14:44.481686,-29.619299
20:14:44.513256,-29.738501
20:14:44.560326,-29.805701
20:14:44.607681,-29.887900
20:14:44.655647,-29.948099
20:14:44.702967,-29.985199
20:14:44.750826,-29.999799
system_time,axis_1_position_mm
20:14:44.955483,-29.922000
20:14:45.002722,-29.851599
20:14:45.034708,-29.792599
20:14:45.082200,-29.683499
20:14:45.129989,-29.553101
20:14:45.177388,-29.398401
20:14:45.224517,-29.169400
20:14:45.271936,-29.027399
20:14:45.303666,-28.822101
20:14:45.351379,-28.644299
20:14:45.398496,-28.387201
20:14:45.446619,-28.099899
20:14:45.494223,-27.801001
20:14:45.541240,-27.475400
20:14:45.573010,-27.126001
20:14:45.620119,-26.882001
20:14:45.667560,-26.497800
20:14:45.714957,-26.089801
20:14:45.762513,-25.657599
20:14:45.809105,-25.211600
20:14:45.856537,-24.741499
20:14:45.903878,-24.267700
20:14:45.951869,-23.786800
20:14:45.999003,-23.316299
20:14:46.046813,-22.838600
20:14:46.078435,-22.364700
20:14:46.141962,-21.889799
20:14:46.189233,-21.412199
20:14:46.237111,-20.938400
20:14:46.284210,-20.463400
20:14:46.331948,-19.990800
20:14:46.363556,-19.670300
20:14:46.410188,-19.207100
20:14:46.456638,-18.743100
20:14:46.502911,-18.269299
20:14:46.548528,-17.814900
20:14:46.590842,-17.361600
20:14:46.640885,-16.894901
20:14:46.687129,-16.437199
20:14:46.733421,-15.974800
20:14:46.779741,-15.512700
20:14:46.824969,-15.049500
20:14:46.870579,-14.592700
20:14:46.915890,-14.139400
20:14:46.962272,-13.677699
20:14:47.008382,-13.225999
20:14:47.054133,-12.756100
20:14:47.084320,-12.374800
20:14:47.131071,-11.995500
20:14:47.176369,-11.534700
20:14:47.251242,-11.088000
20:14:47.298519,-10.314000
20:14:47.345121,-9.879400
20:14:47.390911,-9.388600
20:14:47.436138,-8.937400
20:14:47.482746,-8.480600
20:14:47.528504,-8.019700
20:14:47.573859,-7.560700
20:14:47.619092,-7.109000
20:14:47.664099,-6.657300
20:14:47.710929,-6.196800
20:14:47.756815,-5.731800
20:14:47.802024,-5.279000
20:14:47.847363,-4.826100
20:14:47.892692,-4.386600
20:14:47.939039,-3.909400
20:14:47.985020,-3.459900
20:14:48.032258,-2.988300
20:14:48.078446,-2.513900
20:14:48.124701,-2.051700
20:14:48.171446,-1.584500
20:14:48.217597,-1.132800
20:14:48.248353,-0.779300
20:14:48.293816,-0.360000
20:14:48.339533,0.091700
20:14:48.385732,0.557300
20:14:48.431616,1.011700
20:14:48.477835,1.469000
20:14:48.523048,1.930600
20:14:48.568821,2.378500
20:14:48.605129,2.851100
20:14:48.645872,3.157900
20:14:48.692111,3.621700
20:14:48.738864,4.083900
20:14:48.786115,4.551100
20:14:48.831926,5.018900
20:14:48.878370,5.482100
20:14:48.924435,5.944200
20:14:48.970317,6.403100
20:14:49.000523,6.735300
20:14:49.046418,7.164300
20:14:49.092015,7.620500
20:14:49.137797,8.073800
20:14:49.183840,8.539500
20:14:49.229171,8.990100
20:14:49.321262,9.866600
20:14:49.366863,10.370100
20:14:49.412110,10.821800
20:14:49.458730,11.276400
20:14:49.504820,11.738500
20:14:49.550632,12.207300
20:14:49.596904,12.667900
20:14:49.642670,13.126300
20:14:49.688862,13.578600
20:14:49.735535,14.050101
20:14:49.780830,14.506799
20:14:49.827619,14.972301
20:14:49.874940,15.441200
20:14:49.920915,15.908900
20:14:49.965849,16.360699
20:14:50.012985,16.819600
20:14:50.059731,17.287300
20:14:50.106961,17.759399
20:14:50.152631,18.225400
20:14:50.198904,18.689799
20:14:50.245277,19.146600
20:14:50.291118,19.612000
20:14:50.336889,20.037801
20:14:50.383152,20.521500
20:14:50.430951,20.999200
20:14:50.476167,21.461900
20:14:50.520900,21.913100
20:14:50.567715,22.366499
20:14:50.598924,22.679800
20:14:50.645418,23.145399
20:14:50.692726,23.618100
20:14:50.723983,24.003999
20:14:50.769771,24.398000
20:14:50.810215,24.853500
20:14:50.860957,25.307001
20:14:50.892156,25.593900
20:14:50.931253,26.018799
