system_time,axis_1_position_mm
14:38:01.036120,-0.000100
14:38:01.039659,-0.000300
14:38:01.043337,-0.000700
14:38:01.047391,-0.001200
14:38:01.051028,-0.001800
14:38:01.054706,-0.002500
14:38:01.058469,-0.003500
14:38:01.062383,-0.004600
14:38:01.066044,-0.005700
14:38:01.070091,-0.007000
14:38:01.073254,-0.008400
14:38:01.076896,-0.010000
14:38:01.080513,-0.011700
14:38:01.084200,-0.013600
14:38:01.087836,-0.015500
14:38:01.091410,-0.017500
14:38:01.094966,-0.019700
14:38:01.098479,-0.022000
14:38:01.102497,-0.024800
14:38:01.121107,-0.038700
14:38:01.150208,-0.057300
14:38:01.171972,-0.090800
14:38:01.212051,-0.131600
14:38:01.243884,-0.207200
14:38:01.290710,-0.291000
14:38:01.317786,-0.378800
14:38:01.368234,-0.512300
14:38:01.391540,-0.620100
14:38:01.445827,-0.791100
14:38:01.494162,-0.998900
14:38:01.519309,-1.142900
14:38:01.556807,-1.308500
14:38:01.580990,-1.454000
14:38:01.632622,-1.689200
14:38:01.681567,-1.921500
14:38:01.707087,-2.077700
14:38:01.743290,-2.265600
14:38:01.790756,-2.468100
14:38:01.814994,-2.624500
14:38:01.863965,-2.858400
14:38:01.899602,-3.047000
14:38:01.936812,-3.243000
14:38:01.981237,-3.480300
14:38:02.023199,-3.611000
14:38:02.044417,-3.789500
14:38:02.085980,-3.924400
14:38:02.131270,-4.180600
14:38:02.164546,-4.349800
14:38:02.211128,-4.570200
14:38:02.242968,-4.764400
14:38:02.276256,-4.960400
14:38:02.304099,-5.085600
14:38:02.335857,-5.232300
14:38:02.369495,-5.426500
14:38:02.398418,-5.552000
14:38:02.433788,-5.743000
14:38:02.476304,-5.875700
14:38:02.523323,-6.130700
14:38:02.558009,-6.367300
14:38:02.601462,-6.519300
14:38:02.638653,-6.755300
14:38:02.679752,-6.905700
14:38:02.710885,-7.070000
14:38:02.741209,-7.225100
14:38:02.787660,-7.454900
14:38:02.818609,-7.647500
