system_time,axis_1_position_mm
19:50:03.007371,0.000000
19:50:03.130283,-0.073300
19:50:03.278912,-0.317200
19:50:03.402615,-0.565900
19:50:03.528840,-0.845100
19:50:03.667004,-1.084000
19:50:03.807638,-1.374700
19:50:03.946282,-1.658000
19:50:04.088464,-1.936400
19:50:04.225504,-2.212200
19:50:04.364881,-2.489200
19:50:04.503189,-2.767900
19:50:04.642233,-3.043800
19:50:04.780366,-3.322200
19:50:04.918400,-3.596300
19:50:05.058377,-3.877100
19:50:05.197406,-4.156200
19:50:05.337752,-4.436700
19:50:05.477041,-4.713400
19:50:05.617281,-4.995100
19:50:05.753765,-5.267600
19:50:05.884276,-5.548200
19:50:06.032452,-5.821400
19:50:06.171907,-6.105300
19:50:06.311743,-6.379600
19:50:06.449746,-6.659800
19:50:06.589952,-6.939400
19:50:06.727989,-7.215500
19:50:06.870543,-7.500500
19:50:07.010702,-7.782600
19:50:07.146591,-8.062600
19:50:07.288713,-8.328600
19:50:07.413218,-8.587300
19:50:07.552938,-8.865200
19:50:07.692545,-9.144500
19:50:07.833767,-9.428700
19:50:07.975316,-9.710300
19:50:08.112002,-9.991500
19:50:08.242038,-10.243300
19:50:08.380868,-10.521300
19:50:08.517356,-10.795200
19:50:08.654013,-11.072200
19:50:08.788675,-11.352700
19:50:08.936690,-11.623900
19:50:09.061916,-11.884800
19:50:09.200945,-12.161300
19:50:09.340065,-12.441300
19:50:09.471382,-12.718400
19:50:09.605409,-12.985500
19:50:09.747160,-13.253799
19:50:09.881709,-13.532899
19:50:10.027819,-13.815100
19:50:10.168698,-14.096700
19:50:10.293608,-14.354700
19:50:10.432737,-14.626500
19:50:10.573952,-14.907401
19:50:10.713979,-15.187601
19:50:10.837341,-15.442400
19:50:10.976764,-15.714301
19:50:11.116803,-15.995100
19:50:11.255363,-16.271300
19:50:11.394390,-16.548300
19:50:11.531025,-16.822501
19:50:11.670585,-17.102400
19:50:11.809606,-17.378500
19:50:11.948459,-17.656300
19:50:12.088909,-17.939200
19:50:12.228390,-18.217799
19:50:12.367908,-18.497200
19:50:12.508602,-18.776700
19:50:12.647815,-19.054601
19:50:12.788364,-19.325301
19:50:12.927786,-19.614900
19:50:13.056323,-19.894701
19:50:13.206364,-20.174100
19:50:13.332165,-20.440500
19:50:13.457282,-20.674899
19:50:13.580303,-20.936600
19:50:13.709108,-21.201500
19:50:13.831153,-21.425101
19:50:13.955701,-21.688699
19:50:14.094549,-21.943900
19:50:14.242209,-22.257500
19:50:14.386931,-22.530200
19:50:14.509201,-22.789700
19:50:14.661410,-23.085800
19:50:14.800449,-23.362199
19:50:14.937488,-23.624400
19:50:15.061110,-23.900700
19:50:15.191040,-24.157300
19:50:15.322978,-24.405400
19:50:15.446016,-24.660800
19:50:15.576580,-24.928000
19:50:15.706517,-25.174200
19:50:15.843957,-25.449200
19:50:15.982093,-25.724899
19:50:16.116130,-26.005399
19:50:16.250477,-26.286301
19:50:16.397010,-26.565601
19:50:16.539044,-26.845700
19:50:16.682601,-27.124799
19:50:16.807642,-27.376501
19:50:16.943147,-27.652802
19:50:17.070689,-27.901501
19:50:17.211450,-28.182300
19:50:17.352214,-28.464001
19:50:17.492854,-28.746899
19:50:17.636041,-29.033099
19:50:17.761588,-29.298901
19:50:17.900975,-29.563400
19:50:18.041629,-29.839999
19:50:18.181191,-29.992300
system_time,axis_1_position_mm
19:50:18.475221,-29.970499
19:50:18.605106,-29.766599
19:50:18.756415,-29.485599
19:50:18.896961,-29.202701
19:50:19.036579,-28.923499
19:50:19.175434,-28.646600
19:50:19.308315,-28.370099
19:50:19.438372,-28.122000
19:50:19.577098,-27.842401
19:50:19.716655,-27.565601
19:50:19.842501,-27.302399
19:50:19.983452,-27.029800
19:50:20.123157,-26.751599
19:50:20.244918,-26.491000
19:50:20.382851,-26.231000
19:50:20.508039,-25.968301
19:50:20.644960,-25.706900
19:50:20.783038,-25.430499
19:50:20.921073,-25.160400
19:50:21.059241,-24.880499
19:50:21.198776,-24.599100
19:50:21.383326,-24.230099
19:50:21.507362,-23.954100
19:50:21.659411,-23.679800
19:50:21.796954,-23.402699
19:50:21.934625,-23.128999
19:50:22.056622,-22.876401
19:50:22.197052,-22.602800
19:50:22.334083,-22.328400
19:50:22.475010,-22.047701
19:50:22.615038,-21.772200
19:50:22.754084,-21.488400
19:50:22.892625,-21.211501
19:50:23.033163,-20.930200
19:50:23.172801,-20.652100
19:50:23.301830,-20.373100
19:50:23.450111,-20.096600
19:50:23.590939,-19.816800
19:50:23.730964,-19.534700
19:50:23.872335,-19.253000
19:50:24.011351,-18.975900
19:50:24.148905,-18.699100
19:50:24.289101,-18.420599
19:50:24.428047,-18.142799
19:50:24.567608,-17.862900
19:50:24.692628,-17.609700
19:50:24.830663,-17.337199
19:50:24.969221,-17.054401
19:50:25.092343,-16.801500
19:50:25.216807,-16.558900
19:50:25.339618,-16.317500
19:50:25.465173,-16.041400
19:50:25.617139,-15.764400
19:50:25.747176,-15.484300
19:50:25.880171,-15.238400
19:50:26.020212,-14.958099
19:50:26.156780,-14.675200
19:50:26.363622,-14.271400
19:50:26.506013,-13.986501
19:50:26.644579,-13.710600
19:50:26.785557,-13.427901
19:50:26.923586,-13.149200
19:50:27.047544,-12.884900
19:50:27.172089,-12.653700
19:50:27.311181,-12.374200
19:50:27.443222,-12.096400
19:50:27.589772,-11.823700
19:50:27.729869,-11.537000
19:50:27.862704,-11.256300
