system_time,axis_1_position_mm
20:45:06.547956,0.084900
20:45:06.551242,0.085000
20:45:06.556052,0.085400
20:45:06.558972,0.085800
20:45:06.562774,0.086400
20:45:06.566584,0.087100
20:45:06.571877,0.088000
20:45:06.574654,0.089100
20:45:06.577898,0.090200
20:45:06.581514,0.091500
20:45:06.587696,0.092900
20:45:06.588890,0.094400
20:45:06.592719,0.096200
20:45:06.596531,0.098100
20:45:06.600173,0.100200
20:45:06.604151,0.102300
20:45:06.618868,0.104600
20:45:06.650205,0.138700
20:45:06.697796,0.197000
20:45:06.730734,0.252900
20:45:06.761051,0.308700
20:45:06.792795,0.359200
20:45:06.823905,0.445500
20:45:06.870496,0.563500
20:45:06.924869,0.779000
20:45:06.950388,0.889300
20:45:06.982057,1.016800
20:45:07.013369,1.152500
20:45:07.044771,1.298200
20:45:07.076508,1.438600
20:45:07.108014,1.621800
20:45:07.139695,1.730700
20:45:07.172278,1.961000
20:45:07.218821,2.113000
20:45:07.250738,2.277700
20:45:07.282565,2.436300
20:45:07.314281,2.676300
20:45:07.361254,2.909700
20:45:07.392645,3.066800
20:45:07.424043,3.223400
20:45:07.465150,3.382900
20:45:07.519328,3.617300
20:45:07.550878,3.779400
20:45:07.582187,3.937600
20:45:07.624427,4.174400
20:45:07.661960,4.385100
20:45:07.709565,4.573500
20:45:07.741054,4.787400
20:45:07.772777,4.944300
20:45:07.808389,5.124600
20:45:07.842557,5.283000
20:45:07.883335,5.440900
20:45:07.915201,5.600400
20:45:07.962610,5.838700
20:45:08.010381,6.077900
20:45:08.058086,6.313700
20:45:08.089569,6.472700
20:45:08.120729,6.681300
20:45:08.152696,6.862400
20:45:08.214143,7.098200
20:45:08.246266,7.255800
20:45:08.294193,7.483000
20:45:08.326063,7.703400
20:45:08.358170,7.894600
20:45:08.406463,8.132500
20:45:08.453355,8.293200
20:45:08.484983,8.451100
20:45:08.517700,8.688200
20:45:08.564382,8.849800
20:45:08.611648,9.083400
20:45:08.643148,9.276400
20:45:08.683061,9.478900
20:45:08.722439,9.716200
20:45:08.785859,9.953000
20:45:08.817531,10.111400
20:45:08.850345,10.349300
20:45:08.896644,10.509000
20:45:08.928350,10.666600
20:45:08.960502,10.869100
20:45:09.008249,11.064800
20:45:09.039567,11.223500
20:45:09.070981,11.445900
20:45:09.102564,11.616800
20:45:09.166065,11.854700
20:45:09.197774,12.013600
20:45:09.229559,12.251700
20:45:09.277056,12.409100
20:45:09.309028,12.570700
20:45:09.356762,12.802200
20:45:09.390046,13.045599
20:45:09.436171,13.203999
20:45:09.467808,13.363699
20:45:09.499650,13.602400
20:45:09.546559,13.758000
20:45:09.593922,13.993700
20:45:09.626803,14.232899
20:45:09.673457,14.393700
20:45:09.721070,14.629700
20:45:09.753070,14.803999
20:45:09.800662,15.029800
20:45:09.848523,15.265601
20:45:09.880848,15.427901
20:45:09.928743,15.669400
20:45:09.976541,15.905600
20:45:10.024315,16.145300
20:45:10.056075,16.305800
20:45:10.103261,16.542400
20:45:10.134496,16.698000
20:45:10.181415,16.933200
20:45:10.213978,17.091299
20:45:10.246066,17.334399
20:45:10.325052,17.652100
20:45:10.356934,17.857500
20:45:10.404560,18.045599
20:45:10.436934,18.208000
20:45:10.469136,18.449699
20:45:10.532987,18.688100
20:45:10.564873,18.862000
20:45:10.612501,19.074800
20:45:10.644020,19.212100
20:45:10.681355,19.399100
20:45:10.739445,19.565100
20:45:10.771343,19.677400
20:45:10.806344,19.789999
20:45:10.866863,19.894800
20:45:10.898766,19.952000
20:45:10.931264,20.018100
20:45:10.978360,20.049699
20:45:11.009294,20.071001
20:45:11.056471,20.084700
system_time,axis_1_position_mm
20:45:11.231524,20.039999
20:45:11.279535,19.983800
20:45:11.327092,19.903900
20:45:11.358917,19.824100
20:45:11.406748,19.722301
20:45:11.454710,19.580800
20:45:11.502525,19.418401
20:45:11.534410,19.277299
20:45:11.582451,19.093401
20:45:11.614141,18.945200
20:45:11.661997,18.711600
20:45:11.693839,18.551900
20:45:11.725812,18.311501
20:45:11.789581,18.072501
20:45:11.821682,17.913100
20:45:11.853448,17.673199
20:45:11.900019,17.518201
20:45:11.932390,17.360600
20:45:11.979903,17.119701
20:45:12.011325,16.962000
20:45:12.058992,16.726900
20:45:12.106487,16.487000
20:45:12.154516,16.248700
20:45:12.186527,16.064900
20:45:12.234553,15.848199
20:45:12.266390,15.687500
20:45:12.314257,15.450200
20:45:12.346155,15.209801
20:45:12.409548,14.972800
20:45:12.441538,14.807100
20:45:12.489060,14.573801
20:45:12.536662,14.337000
20:45:12.584054,14.099300
20:45:12.631936,13.861501
20:45:12.679665,13.620100
20:45:12.727775,13.383099
20:45:12.776248,13.142200
20:45:12.808240,12.980400
20:45:12.840344,12.787700
20:45:12.872467,12.577800
20:45:12.936035,12.341500
20:45:12.983851,12.099300
20:45:13.015323,11.863600
20:45:13.062195,11.706000
20:45:13.110236,11.471100
20:45:13.141944,11.230500
20:45:13.189714,11.072900
20:45:13.221860,10.865000
20:45:13.269379,10.672600
20:45:13.301290,10.513600
20:45:13.349250,10.275600
20:45:13.396939,10.034700
20:45:13.431310,9.796900
20:45:13.476334,9.640100
20:45:13.508495,9.458800
20:45:13.587482,9.086700
20:45:13.619866,8.907800
20:45:13.656749,8.683600
20:45:13.712561,8.443200
20:45:13.763124,8.204100
20:45:13.794565,8.045600
20:45:13.826005,7.811200
20:45:13.874004,7.652400
20:45:13.921688,7.410700
20:45:13.962725,7.175000
20:45:14.016985,6.935400
20:45:14.048810,6.775400
20:45:14.096476,6.539300
20:45:14.128684,6.366500
20:45:14.176335,6.137300
20:45:14.208107,5.970300
20:45:14.256123,5.740900
20:45:14.287912,5.581700
20:45:14.335406,5.341800
20:45:14.367278,5.140500
20:45:14.415244,4.945100
20:45:14.447267,4.782600
20:45:14.478224,4.549500
20:45:14.526177,4.391100
20:45:14.574068,4.164800
20:45:14.621943,3.911900
20:45:14.669880,3.669800
20:45:14.717899,3.432500
20:45:14.749542,3.272400
20:45:14.797230,3.032400
20:45:14.828909,2.874100
20:45:14.876311,2.640200
20:45:14.924119,2.398700
20:45:14.971588,2.163300
20:45:15.019422,1.921600
20:45:15.066995,1.686400
20:45:15.114840,1.445000
20:45:15.162494,1.209800
20:45:15.210379,0.967000
20:45:15.242120,0.793500
20:45:15.290091,0.571100
20:45:15.322045,0.357600
20:45:15.369003,0.173700
20:45:15.401185,-0.029000
20:45:15.448871,-0.224600
20:45:15.480885,-0.407700
20:45:15.528763,-0.622300
20:45:15.560910,-0.864300
20:45:15.608844,-1.024800
20:45:15.656830,-1.262200
20:45:15.688306,-1.500300
20:45:15.752050,-1.738700
20:45:15.784033,-1.979800
20:45:15.847705,-2.217100
20:45:15.879821,-2.458500
20:45:15.943079,-2.693200
20:45:15.991195,-2.934900
20:45:16.023003,-3.095900
20:45:16.056202,-3.332500
20:45:16.102559,-3.491400
20:45:16.134504,-3.732300
20:45:16.181140,-3.886500
20:45:16.228441,-4.123100
20:45:16.259687,-4.278300
20:45:16.290940,-4.513200
20:45:16.337546,-4.668000
20:45:16.384227,-4.902000
20:45:16.431310,-5.137500
20:45:16.478568,-5.371800
20:45:16.509503,-5.607500
20:45:16.556332,-5.762600
20:45:16.587744,-5.997800
20:45:16.635248,-6.156900
20:45:16.683120,-6.395200
20:45:16.715126,-6.553400
20:45:16.806479,-6.794000
20:45:16.841041,-7.186000
20:45:16.888350,-7.422300
20:45:16.919668,-7.620800
20:45:16.967157,-7.813500
20:45:16.999265,-8.026600
20:45:17.047193,-8.217000
20:45:17.078851,-8.374800
20:45:17.110412,-8.611600
20:45:17.158451,-8.770500
20:45:17.190091,-8.966400
20:45:17.238169,-9.170900
20:45:17.269762,-9.329000
20:45:17.306360,-9.566300
20:45:17.365049,-9.805900
20:45:17.412720,-10.041900
20:45:17.460773,-10.283100
20:45:17.494700,-10.521300
20:45:17.555997,-10.760100
20:45:17.587328,-10.918300
20:45:17.634384,-11.146900
20:45:17.665590,-11.387800
20:45:17.712692,-11.544600
20:45:17.743915,-11.748800
20:45:17.791904,-11.940800
20:45:17.823512,-12.097900
20:45:17.855343,-12.335900
20:45:17.918945,-12.575200
20:45:17.950393,-12.811900
20:45:17.998281,-12.970100
20:45:18.030379,-13.190401
20:45:18.077686,-13.369901
20:45:18.109482,-13.528000
20:45:18.149960,-13.763499
20:45:18.204588,-14.003700
20:45:18.236855,-14.163600
20:45:18.268719,-14.381900
20:45:18.316931,-14.563400
20:45:18.364623,-14.804100
20:45:18.411960,-15.034900
20:45:18.444011,-15.247099
20:45:18.491967,-15.439900
20:45:18.539497,-15.675800
